first_transaction_amount,time_to_first_txn,loc_hmg_coeff_0.25,loc_hmg_coeff_0.5,loc_hmg_coeff_0.75,loc_hmg_coeff_1.0,org_fraud_prevalence
5.0,22,0.0,1.0,0.0,0.0,0.0172359266287
440.0,205,0.0,0.0,0.0,1.0,0.0246470983643
5.0,6,0.0,0.0,0.0,1.0,0.0252763094666
64.2,26,0.0,0.0,0.0,1.0,0.0328947368421
196.0,5,0.0,0.0,0.0,1.0,0.0206896551724
150.0,0,0.0,0.0,0.0,1.0,0.0172359266287
5.0,18,0.0,0.0,0.0,1.0,0.0246470983643
76.04,175,0.0,0.0,1.0,0.0,0.0240760923412
1.34,79,0.0,0.0,0.0,1.0,0.0112781954887
651.0,4,0.0,0.0,0.0,1.0,0.0246470983643
750.0,13,0.0,0.0,0.0,1.0,0.0252442996743
1.0,56,0.0,0.0,0.0,1.0,0.0246470983643
0.8,226,0.0,0.0,0.0,1.0,0.0328947368421
265.88,22,0.0,0.0,0.0,1.0,0.0438871473354
2.0,17,0.0,0.0,0.0,1.0,0.0293785310734
10.0,1,0.0,0.0,0.0,1.0,0.0199203187251
125.0,5,0.0,0.0,0.0,1.0,0.0266931055522
20.0,2,0.0,1.0,0.0,0.0,0.0151515151515
1.0,1,0.0,0.0,0.0,1.0,0.0210030004286
13.0,7,0.0,0.0,0.0,1.0,0.0266931055522
1.0,18,0.0,0.0,0.0,1.0,0.0246470983643
480.0,90,0.0,0.0,0.0,1.0,0.0293785310734
68.7,2,0.0,0.0,0.0,1.0,0.0270162892332
15.26,5,0.0,1.0,0.0,0.0,0.0688935281837
10.0,0,0.0,0.0,0.0,1.0,0.0210030004286
90.0,406,0.0,0.0,0.0,1.0,0.0252442996743
6560.0,0,0.0,1.0,0.0,0.0,0.0240760923412
2.0,0,0.0,0.0,0.0,1.0,0.0246470983643
50.0,22,0.0,0.0,0.0,1.0,0.0241172898412
1.0,4,0.0,0.0,0.0,1.0,0.0244435612083
11.0,6,0.0,0.0,0.0,1.0,0.0246470983643
12.0,78,0.0,0.0,0.0,1.0,0.1
5.0,19,0.0,1.0,0.0,0.0,0.0172359266287
1.0,8,0.0,0.0,0.0,1.0,0.0244435612083
20.0,19,0.0,0.0,0.0,1.0,0.0246470983643
1200.0,29,0.0,0.0,1.0,0.0,0.0
10.0,0,0.0,0.0,0.0,1.0,0.0270162892332
3800.0,8,0.0,0.0,0.0,1.0,0.0252763094666
24.23,4,0.0,0.0,0.0,1.0,0.0246470983643
5.0,1,0.0,1.0,0.0,0.0,0.0240760923412
625.0,14,0.0,0.0,0.0,1.0,0.0266931055522
20.0,0,0.0,0.0,1.0,0.0,0.0244435612083
3598.0,221,0.0,0.0,0.0,1.0,0.0178389398573
55.0,31,0.0,0.0,0.0,1.0,0.038961038961
45.0,10,0.0,0.0,0.0,1.0,0.0466666666667
0.1,0,0.0,0.0,0.0,1.0,0.0240760923412
2.0,0,0.0,0.0,0.0,1.0,0.0222222222222
320.0,4,0.0,0.0,0.0,1.0,0.0241172898412
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
6940.0,519,0.0,0.0,0.0,1.0,0.0246470983643
100.0,32,0.0,0.0,0.0,1.0,0.0246470983643
45.0,7,0.0,0.0,0.0,1.0,0.0244435612083
38.93,1,0.0,0.0,0.0,1.0,0.0688935281837
1134.0,2,0.0,0.0,0.0,1.0,0.0
5.0,12,0.0,0.0,0.0,1.0,0.0222222222222
21.1,49,0.0,0.0,0.0,1.0,0.0244435612083
1.0,4,0.0,1.0,0.0,0.0,0.0
1.18,36,0.0,0.0,0.0,1.0,0.0246470983643
25.62,1,0.0,1.0,0.0,0.0,0.0240760923412
1.0,20,0.0,0.0,0.0,1.0,0.0270162892332
36.75,2,0.0,0.0,0.0,1.0,0.0226492793411
150.0,1,0.0,0.0,0.0,1.0,0.0252763094666
2.0,313,0.0,0.0,0.0,1.0,0.0293785310734
175.0,227,0.0,0.0,0.0,1.0,0.0293785310734
310.21,1,0.0,0.0,0.0,1.0,0.00363636363636
45.0,25,0.0,0.0,0.0,1.0,0.0244435612083
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
400.0,46,0.0,0.0,0.0,1.0,0.0246470983643
1.08,5,0.0,0.0,0.0,1.0,0.0466666666667
5.0,1,0.0,0.0,0.0,1.0,0.0244435612083
355.0,211,0.0,0.0,0.0,1.0,0.0246470983643
2.0,937,0.0,0.0,0.0,1.0,0.0
1.0,5,0.0,0.0,0.0,1.0,0.0241172898412
1.0,250,0.0,0.0,0.0,1.0,0.0199203187251
5.75,0,0.0,0.0,0.0,1.0,0.0240760923412
2000.0,337,0.0,0.0,0.0,1.0,0.0266931055522
5.0,1,0.0,0.0,0.0,1.0,0.0240760923412
390.0,9,0.0,0.0,0.0,1.0,0.0244435612083
1.0,5,0.0,0.0,0.0,1.0,0.0293785310734
0.01,0,0.0,1.0,0.0,0.0,0.0240760923412
1.0,73,0.0,0.0,0.0,1.0,0.0293785310734
0.25,0,0.0,1.0,0.0,0.0,0.0241172898412
8.0,25,0.0,1.0,0.0,0.0,0.0688935281837
5.0,10,0.0,0.0,0.0,1.0,0.0223367697595
98.44,1,0.0,0.0,0.0,1.0,0.0246470983643
1.0,20,0.0,1.0,0.0,0.0,0.0226492793411
314.51,136,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0241172898412
0.01,49,0.0,1.0,0.0,0.0,0.0
250.0,2,0.0,0.0,1.0,0.0,0.0226492793411
1.0,40,0.0,0.0,1.0,0.0,0.016393442623
412.0,72,0.0,0.0,0.0,1.0,0.0246470983643
0.05,23,0.0,0.0,0.0,1.0,0.0246470983643
10.0,5,0.0,0.0,0.0,1.0,0.0466666666667
386.5,30,0.0,1.0,0.0,0.0,0.0199203187251
675.0,165,0.0,1.0,0.0,0.0,0.0246470983643
200.0,5,0.0,0.0,0.0,1.0,0.0466666666667
5.0,27,0.0,0.0,0.0,1.0,0.0241172898412
33.0,29,0.0,0.0,0.0,1.0,0.0252442996743
13.0,26,0.0,1.0,0.0,0.0,0.0466666666667
5.0,0,0.0,1.0,0.0,0.0,0.0386473429952
0.01,196,0.0,0.0,0.0,1.0,0.0172359266287
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
32669.09,282,0.0,0.0,1.0,0.0,0.0246470983643
500.0,0,0.0,0.0,0.0,1.0,0.083615819209
1.07,0,0.0,0.0,0.0,1.0,0.0
8.0,249,0.0,0.0,0.0,1.0,0.0172359266287
25.0,8,0.0,0.0,0.0,1.0,0.0246470983643
449.0,34,0.0,0.0,0.0,1.0,0.0246470983643
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
4500.0,8,0.0,0.0,0.0,1.0,0.0244435612083
1400.0,59,0.0,0.0,0.0,1.0,0.0241172898412
60.0,2,0.0,0.0,0.0,1.0,0.0
3567.57,14,0.0,0.0,0.0,1.0,0.0246470983643
7880.0,14,0.0,0.0,0.0,1.0,0.00363636363636
3.95,6,0.0,0.0,0.0,1.0,0.0240760923412
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
5.0,5,0.0,0.0,0.0,1.0,0.0252763094666
109.07,145,0.0,0.0,0.0,1.0,0.0252763094666
5.0,11,0.0,0.0,0.0,1.0,0.0210030004286
0.03,0,0.0,1.0,0.0,0.0,0.0244435612083
80.0,314,0.0,0.0,0.0,1.0,0.0172359266287
1.78,822,0.0,1.0,0.0,0.0,0.0833333333333
45.0,32,0.0,0.0,0.0,1.0,0.0241172898412
15.0,85,0.0,0.0,0.0,1.0,0.0246470983643
0.01,14,0.0,0.0,0.0,1.0,0.0246470983643
0.25,0,0.0,0.0,0.0,1.0,0.0244435612083
1.04,0,0.0,1.0,0.0,0.0,0.0240760923412
1.25,69,0.0,0.0,0.0,1.0,0.0241172898412
5.5,1,0.0,0.0,0.0,1.0,0.0252763094666
75.0,42,0.0,0.0,0.0,1.0,0.0246470983643
253.0,0,0.0,0.0,0.0,1.0,0.0178389398573
1.0,7,0.0,0.0,0.0,1.0,0.0246470983643
20.01,9,0.0,0.0,0.0,1.0,0.0246470983643
80.0,2,0.0,0.0,0.0,1.0,0.083615819209
11.08,8,0.0,0.0,0.0,1.0,0.0240760923412
809.36,66,0.0,0.0,0.0,1.0,0.0172359266287
100.0,13,0.0,0.0,0.0,1.0,0.046875
3410.0,25,0.0,0.0,0.0,1.0,0.0266931055522
1000.0,7,0.0,0.0,0.0,1.0,0.0466666666667
1.0,6,0.0,0.0,0.0,1.0,0.0241172898412
105.0,7,0.0,0.0,0.0,1.0,0.0246470983643
25.0,653,0.0,0.0,0.0,1.0,0.0266931055522
60.0,1,0.0,0.0,0.0,1.0,0.0
14.0,7,0.0,0.0,0.0,1.0,0.0241172898412
1.0,40,0.0,0.0,0.0,1.0,0.0151515151515
85.06,48,0.0,0.0,0.0,1.0,0.0293785310734
12.99,21,0.0,0.0,0.0,1.0,0.0293785310734
1.0,6,0.0,1.0,0.0,0.0,0.0130952380952
130.0,484,0.0,0.0,0.0,1.0,0.0226492793411
0.54,19,0.0,0.0,0.0,1.0,0.0241172898412
1.0,15,0.0,0.0,0.0,1.0,0.0
100.0,120,0.0,0.0,0.0,1.0,0.0244435612083
68.0,10,0.0,1.0,0.0,0.0,0.0688935281837
5.0,6,0.0,0.0,0.0,1.0,0.0241172898412
625.0,41,0.0,0.0,0.0,1.0,0.0252763094666
5.0,12,0.0,0.0,0.0,1.0,0.0252763094666
37.51,0,0.0,0.0,1.0,0.0,0.0466666666667
1.15,19,1.0,0.0,0.0,0.0,0.083615819209
1.0,12,0.0,0.0,0.0,1.0,0.0246470983643
125.0,8,0.0,0.0,0.0,1.0,0.0246470983643
25.0,36,0.0,0.0,0.0,1.0,0.0266931055522
0.01,448,0.0,1.0,0.0,0.0,0.083615819209
2472.0,0,0.0,0.0,0.0,1.0,0.0226492793411
500.0,5,0.0,0.0,1.0,0.0,0.0466666666667
1.0,22,0.0,0.0,1.0,0.0,0.0266931055522
1.0,1,0.0,0.0,0.0,1.0,0.0246470983643
75.0,491,0.0,0.0,0.0,1.0,0.0252442996743
1.0,9,0.0,0.0,0.0,1.0,0.0422535211268
120.0,63,0.0,0.0,0.0,1.0,0.0241172898412
170.0,0,1.0,0.0,0.0,0.0,0.083615819209
1.0,0,0.0,0.0,0.0,1.0,0.062404870624
150.0,28,0.0,0.0,0.0,1.0,0.083615819209
1.0,6,0.0,0.0,0.0,1.0,0.0240760923412
5.0,0,0.0,0.0,0.0,1.0,0.0240760923412
2591.34,301,0.0,0.0,0.0,1.0,0.0172359266287
1.0,135,0.0,0.0,0.0,1.0,0.0240760923412
0.01,52,0.0,0.0,0.0,1.0,0.0241172898412
1.0,7,0.0,0.0,0.0,1.0,0.0293785310734
9.78,2,0.0,0.0,0.0,1.0,0.0240760923412
64.5,11,0.0,0.0,0.0,1.0,0.0293785310734
85.0,57,0.0,0.0,0.0,1.0,0.0244435612083
78.5,1,0.0,0.0,0.0,1.0,0.0293785310734
20.0,4,0.0,0.0,0.0,1.0,0.0226492793411
120.0,58,0.0,0.0,0.0,1.0,0.0199203187251
1.0,52,0.0,1.0,0.0,0.0,0.0241172898412
60.0,13,0.0,1.0,0.0,0.0,0.0386473429952
5.0,13,0.0,0.0,0.0,1.0,0.0246470983643
12.0,12,0.0,0.0,0.0,1.0,0.0178389398573
35.0,15,0.0,0.0,0.0,1.0,0.0246470983643
25.0,1,0.0,0.0,0.0,1.0,0.0293785310734
5.75,15,0.0,1.0,0.0,0.0,0.0240760923412
1.0,8,0.0,0.0,0.0,1.0,0.0246470983643
0.1,5,0.0,0.0,0.0,1.0,0.0246470983643
50.0,0,0.0,0.0,0.0,1.0,0.0226492793411
5.0,5,0.0,0.0,0.0,1.0,0.0246470983643
25.0,2,0.0,1.0,0.0,0.0,0.0240760923412
880.0,0,0.0,0.0,0.0,1.0,0.0240760923412
7763.0,31,0.0,0.0,0.0,1.0,0.0205479452055
110.7,0,0.0,0.0,0.0,1.0,0.0246470983643
75.0,21,0.0,0.0,0.0,1.0,0.0246470983643
0.5,6,0.0,0.0,0.0,1.0,0.0132492113565
4300.0,63,0.0,0.0,0.0,1.0,0.0241172898412
5.0,0,0.0,1.0,0.0,0.0,0.0244435612083
5.0,6,0.0,1.0,0.0,0.0,0.0172359266287
230.0,0,0.0,0.0,0.0,1.0,0.0293785310734
8.25,6,0.0,0.0,0.0,1.0,0.0252763094666
1.0,1,0.0,0.0,0.0,1.0,0.0270162892332
2323.03,106,0.0,0.0,0.0,1.0,0.0355555555556
130.0,8,0.0,0.0,0.0,1.0,0.0266931055522
1.0,0,0.0,0.0,0.0,1.0,0.0241172898412
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
1.0,41,0.0,1.0,0.0,0.0,0.0466666666667
3850.0,0,0.0,0.0,0.0,1.0,0.0244435612083
20.0,1,0.0,0.0,1.0,0.0,0.0
0.05,5,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0252763094666
83.09,23,0.0,0.0,0.0,1.0,0.05
10.0,218,0.0,0.0,0.0,1.0,0.0246470983643
97.0,7,0.0,0.0,0.0,1.0,0.0184563758389
10.0,177,0.0,0.0,1.0,0.0,0.0270162892332
9000.0,0,0.0,0.0,0.0,1.0,0.0210030004286
75.0,490,0.0,0.0,1.0,0.0,0.0246470983643
55.0,272,0.0,0.0,0.0,1.0,0.0270162892332
404.06,20,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
1.0,5,0.0,0.0,0.0,1.0,0.0328947368421
5.0,567,0.0,0.0,0.0,1.0,0.0178389398573
2850.0,154,0.0,0.0,1.0,0.0,0.0246470983643
0.1,0,0.0,0.0,0.0,1.0,0.0246470983643
300.86,9,0.0,0.0,0.0,1.0,0.0186335403727
12.0,179,0.0,0.0,0.0,1.0,0.0151515151515
1.0,21,0.0,1.0,0.0,0.0,0.083615819209
324.75,26,0.0,0.0,0.0,1.0,0.0226492793411
18.0,8,0.0,0.0,0.0,1.0,0.0
6180.0,7,0.0,0.0,0.0,1.0,0.0266931055522
85.13,148,0.0,0.0,0.0,1.0,0.0241172898412
15.0,18,0.0,0.0,0.0,1.0,0.0252763094666
85.0,27,0.0,0.0,0.0,1.0,0.0
10.0,0,1.0,0.0,0.0,0.0,0.0240760923412
60.0,25,0.0,0.0,0.0,1.0,0.0226492793411
1.0,119,0.0,0.0,0.0,1.0,0.0178389398573
15.0,9,0.0,0.0,0.0,1.0,0.0151515151515
1.0,67,0.0,0.0,0.0,1.0,0.0266931055522
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
158.98,50,0.0,1.0,0.0,0.0,0.0
1500.0,11,0.0,0.0,0.0,1.0,0.0
95.0,35,0.0,0.0,0.0,1.0,0.0266931055522
0.01,7,0.0,0.0,0.0,1.0,0.0293785310734
75.0,190,0.0,0.0,0.0,1.0,0.0252763094666
150.0,221,0.0,0.0,0.0,1.0,0.0226492793411
345.0,190,0.0,0.0,0.0,1.0,0.0172359266287
1.08,0,0.0,0.0,0.0,1.0,0.0252763094666
2.0,9,0.0,0.0,0.0,1.0,0.0438871473354
1.0,12,0.0,0.0,0.0,1.0,0.0603773584906
12.0,0,0.0,0.0,0.0,1.0,0.0240760923412
1.0,1,0.0,0.0,0.0,1.0,0.0246470983643
435.0,15,0.0,0.0,0.0,1.0,0.0246470983643
590.0,33,0.0,0.0,0.0,1.0,0.0246470983643
45.0,43,0.0,0.0,0.0,1.0,0.0246470983643
1.07,7,0.0,0.0,0.0,1.0,0.0246470983643
15.0,10,0.0,0.0,0.0,1.0,0.0246470983643
20.0,12,0.0,0.0,0.0,1.0,0.0244435612083
1241.05,3,0.0,0.0,1.0,0.0,0.0438871473354
5.0,17,0.0,1.0,0.0,0.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0266931055522
30.21,14,0.0,0.0,0.0,1.0,0.0241172898412
100.0,44,0.0,0.0,1.0,0.0,0.108108108108
1.0,0,0.0,0.0,0.0,1.0,0.0344827586207
25.0,25,0.0,0.0,0.0,1.0,0.0266931055522
565.5,2,0.0,0.0,0.0,1.0,0.0320641282565
1.0,5,0.0,0.0,0.0,1.0,0.0241172898412
8.0,4,0.0,0.0,0.0,1.0,0.0252763094666
431.92,8,0.0,0.0,0.0,1.0,0.0241172898412
5.0,0,0.0,0.0,0.0,1.0,0.00881057268722
450.0,13,0.0,0.0,0.0,1.0,0.0241172898412
194.31,9,0.0,0.0,0.0,1.0,0.0199203187251
3210.0,200,0.0,0.0,0.0,1.0,0.0293785310734
25.0,27,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0241172898412
1.0,9,0.0,0.0,0.0,1.0,0.0
3495.0,22,0.0,0.0,0.0,1.0,0.0178389398573
10.0,15,0.0,0.0,0.0,1.0,0.117647058824
1.0,0,0.0,0.0,0.0,1.0,0.0199203187251
350.0,19,0.0,0.0,0.0,1.0,0.0252763094666
15.0,1,0.0,0.0,0.0,1.0,0.0322580645161
0.01,0,0.0,0.0,0.0,1.0,0.0240760923412
300.0,23,0.0,1.0,0.0,0.0,0.0223367697595
2.0,12,0.0,0.0,0.0,1.0,0.0244435612083
1.0,33,0.0,0.0,0.0,1.0,0.0241172898412
10.0,4,0.0,1.0,0.0,0.0,0.0466666666667
100.0,5,0.0,0.0,0.0,1.0,0.0293785310734
10.6,1,0.0,0.0,0.0,1.0,0.0210030004286
1.0,0,0.0,0.0,0.0,1.0,0.0246470983643
180.0,126,0.0,0.0,0.0,1.0,0.0252763094666
0.5,11,0.0,0.0,0.0,1.0,0.0244435612083
49.39,8,0.0,0.0,0.0,1.0,0.0246470983643
1.55,8,0.0,0.0,1.0,0.0,0.0172359266287
5.0,13,0.0,0.0,0.0,1.0,0.0246470983643
5.0,15,0.0,0.0,0.0,1.0,0.0240760923412
67.5,8,0.0,0.0,0.0,1.0,0.0222222222222
20.0,125,0.0,0.0,0.0,1.0,0.0172359266287
5.0,75,0.0,0.0,0.0,1.0,0.0293785310734
1431.7,438,0.0,0.0,0.0,1.0,0.0252763094666
943.89,18,0.0,0.0,0.0,1.0,0.0241172898412
134.62,1,0.0,0.0,0.0,1.0,0.046875
500.0,7,0.0,0.0,0.0,1.0,0.0246470983643
350.0,52,0.0,0.0,0.0,1.0,0.0241172898412
122.71,6,0.0,0.0,0.0,1.0,0.0240760923412
5.0,0,0.0,0.0,0.0,1.0,0.0246470983643
5.0,27,0.0,0.0,0.0,1.0,0.0252763094666
500.0,281,0.0,0.0,1.0,0.0,0.0246470983643
1250.0,69,0.0,0.0,0.0,1.0,0.0246470983643
372.0,244,0.0,0.0,0.0,1.0,0.0398009950249
24.0,19,0.0,0.0,0.0,1.0,0.0246470983643
1.0,7,0.0,0.0,0.0,1.0,0.0222222222222
10.0,23,0.0,0.0,0.0,1.0,0.0270162892332
245.0,195,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,1.0,0.0,0.0,0.0240760923412
1.0,81,0.0,0.0,0.0,1.0,0.0246470983643
15.0,11,0.0,0.0,1.0,0.0,0.0293785310734
115.0,1,1.0,0.0,0.0,0.0,0.0240760923412
26.0,0,0.0,1.0,0.0,0.0,0.083615819209
594.54,103,0.0,0.0,0.0,1.0,0.0252763094666
10.0,6,0.0,0.0,0.0,1.0,0.0466666666667
45.0,68,0.0,0.0,0.0,1.0,0.0240760923412
952.6,2,0.0,0.0,0.0,1.0,0.0466666666667
100.0,0,0.0,0.0,1.0,0.0,0.0270162892332
682.0,1,0.0,0.0,0.0,1.0,0.0266931055522
0.01,0,0.0,0.0,0.0,1.0,0.0252763094666
284.0,390,0.0,0.0,0.0,1.0,0.0328947368421
0.5,17,0.0,0.0,0.0,1.0,0.0293785310734
5.0,138,0.0,0.0,0.0,1.0,0.0252763094666
60.0,4,0.0,0.0,0.0,1.0,0.0246470983643
1.0,7,0.0,0.0,0.0,1.0,0.0252763094666
0.1,85,0.0,1.0,0.0,0.0,0.0
400.0,11,0.0,0.0,0.0,1.0,0.0178389398573
150.0,80,0.0,0.0,0.0,1.0,0.0244435612083
40.0,4,0.0,0.0,0.0,1.0,0.0226492793411
1800.0,1,0.0,1.0,0.0,0.0,0.0240760923412
1.0,27,0.0,0.0,0.0,1.0,0.0246470983643
30.0,1,1.0,0.0,0.0,0.0,0.0244435612083
40.0,366,0.0,0.0,0.0,1.0,0.025641025641
1.0,0,0.0,0.0,0.0,1.0,0.0222222222222
35.0,207,0.0,0.0,0.0,1.0,0.0246470983643
10.0,4,1.0,0.0,0.0,0.0,0.111111111111
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
1.0,9,0.0,0.0,0.0,1.0,0.0466666666667
95.0,45,0.0,0.0,0.0,1.0,0.0241172898412
2750.0,3,0.0,0.0,0.0,1.0,0.0246470983643
157.3,1,0.0,0.0,0.0,1.0,0.0246470983643
157.2,469,0.0,0.0,0.0,1.0,0.0252763094666
21.2,91,0.0,1.0,0.0,0.0,0.0466666666667
1.0,53,0.0,0.0,0.0,1.0,0.0
25.0,2,0.0,0.0,0.0,1.0,0.00363636363636
5.0,2,0.0,0.0,0.0,1.0,0.0240760923412
20.0,165,0.0,0.0,0.0,1.0,0.0246470983643
161.44,27,0.0,0.0,0.0,1.0,0.0240760923412
10.0,3,0.0,0.0,0.0,1.0,0.0184563758389
6.0,0,0.0,0.0,0.0,1.0,0.0246470983643
650.0,150,0.0,0.0,0.0,1.0,0.0
10.0,5,0.0,0.0,0.0,1.0,0.0196850393701
1.0,4,0.0,0.0,0.0,1.0,0.0244435612083
25.0,13,0.0,0.0,0.0,1.0,0.0833333333333
125.0,50,0.0,0.0,0.0,1.0,0.0241172898412
1.0,7,0.0,0.0,0.0,1.0,0.0293785310734
139.72,129,0.0,0.0,0.0,1.0,0.0293785310734
702.0,5,0.0,0.0,0.0,1.0,0.0241172898412
30.49,20,0.0,0.0,0.0,1.0,0.0
365.09,98,0.0,0.0,0.0,1.0,0.0172359266287
0.01,1,0.0,0.0,0.0,1.0,0.0246470983643
1.0,0,0.0,0.0,0.0,1.0,0.0241172898412
250.0,1,0.0,0.0,0.0,1.0,0.0252763094666
0.5,5,0.0,0.0,0.0,1.0,0.0244435612083
2.17,6,0.0,0.0,0.0,1.0,0.0246470983643
1234.32,90,0.0,0.0,0.0,1.0,0.0241172898412
220.0,15,0.0,0.0,0.0,1.0,0.0210030004286
1.0,6,0.0,0.0,0.0,1.0,0.0266931055522
680.0,56,0.0,0.0,0.0,1.0,0.0246470983643
5.0,7,0.0,0.0,0.0,1.0,0.0266931055522
1.0,19,0.0,0.0,0.0,1.0,0.0328947368421
386.25,16,0.0,0.0,0.0,1.0,0.0172359266287
50.0,0,0.0,0.0,0.0,1.0,0.0466666666667
195.0,9,0.0,0.0,0.0,1.0,0.0112781954887
76.41,118,0.0,0.0,0.0,1.0,0.0466666666667
124.0,1,0.0,1.0,0.0,0.0,0.0
675.0,2,0.0,0.0,0.0,1.0,0.0241172898412
25.0,366,0.0,0.0,0.0,1.0,0.0293785310734
2.0,0,0.0,0.0,0.0,1.0,0.0172359266287
10.0,115,0.0,0.0,0.0,1.0,0.00709219858156
5.34,400,0.0,0.0,0.0,1.0,0.0246470983643
1.0,53,0.0,0.0,0.0,1.0,0.0241172898412
424.2,22,0.0,1.0,0.0,0.0,0.0244435612083
173.0,408,0.0,0.0,0.0,1.0,0.0266931055522
650.0,19,0.0,1.0,0.0,0.0,0.0240760923412
480.0,18,0.0,0.0,0.0,1.0,0.0246470983643
3.0,25,0.0,0.0,0.0,1.0,0.0
210.0,10,0.0,0.0,1.0,0.0,0.0246470983643
275.0,8,0.0,0.0,0.0,1.0,0.0246470983643
50.0,9,0.0,0.0,0.0,1.0,0.0293785310734
5.0,90,0.0,0.0,0.0,1.0,0.0246470983643
834.25,141,0.0,0.0,0.0,1.0,0.0252763094666
850.0,3,0.0,0.0,0.0,1.0,0.0252763094666
5.0,4,0.0,0.0,0.0,1.0,0.0266931055522
1167.65,14,0.0,0.0,0.0,1.0,0.0270162892332
5.0,4,0.0,0.0,0.0,1.0,0.0246470983643
119.58,0,0.0,0.0,0.0,1.0,0.0246470983643
5.0,2,0.0,0.0,0.0,1.0,0.0172359266287
288.15,29,0.0,0.0,0.0,1.0,0.0226492793411
260.0,6,0.0,0.0,0.0,1.0,0.0244435612083
34.0,38,0.0,0.0,0.0,1.0,0.0172359266287
32.3,65,0.0,0.0,0.0,1.0,0.0132492113565
1.0,7,0.0,0.0,0.0,1.0,0.0246470983643
15.0,25,0.0,0.0,0.0,1.0,0.0244435612083
1000.0,60,0.0,0.0,0.0,1.0,0.0252763094666
10.0,92,0.0,0.0,0.0,1.0,0.0241172898412
95.0,29,0.0,1.0,0.0,0.0,0.0179372197309
1105.0,11,0.0,0.0,0.0,1.0,0.0244435612083
22.45,0,0.0,0.0,0.0,1.0,0.0314960629921
1.0,51,0.0,0.0,0.0,1.0,0.0241172898412
150.0,39,0.0,0.0,0.0,1.0,0.0241172898412
260.0,4,0.0,0.0,0.0,1.0,0.0246470983643
0.01,6,0.0,0.0,0.0,1.0,0.0244435612083
270.0,97,0.0,0.0,0.0,1.0,0.0241172898412
175.0,11,0.0,0.0,0.0,1.0,0.0293785310734
300.0,27,0.0,0.0,0.0,1.0,0.0270162892332
7.0,0,0.0,1.0,0.0,0.0,0.0386473429952
10.0,7,0.0,0.0,0.0,1.0,0.0266931055522
1.0,0,0.0,0.0,1.0,0.0,0.0246470983643
25.0,41,0.0,0.0,0.0,1.0,0.0252763094666
54.2,19,0.0,0.0,0.0,1.0,0.0246470983643
2.0,26,0.0,1.0,0.0,0.0,0.0
1104.01,28,0.0,1.0,0.0,0.0,0.0240760923412
3.0,87,0.0,0.0,0.0,1.0,0.0226492793411
1.0,6,0.0,0.0,0.0,1.0,0.0293785310734
47.27,8,0.0,0.0,0.0,1.0,0.083615819209
1.0,0,0.0,0.0,0.0,1.0,0.0
50.0,14,0.0,0.0,0.0,1.0,0.0241172898412
3.0,0,0.0,0.0,0.0,1.0,0.0132492113565
6039.0,227,0.0,0.0,0.0,1.0,0.0252763094666
25.0,0,0.0,0.0,0.0,1.0,0.0328947368421
1.0,8,0.0,1.0,0.0,0.0,0.0
3000.0,5,0.0,0.0,0.0,1.0,0.0266931055522
100.0,8,0.0,0.0,0.0,1.0,0.0241172898412
1.04,107,0.0,1.0,0.0,0.0,0.0240760923412
10.0,0,0.0,0.0,1.0,0.0,0.0246470983643
45.0,6,0.0,0.0,0.0,1.0,0.0293785310734
10.0,9,0.0,0.0,0.0,1.0,0.0266931055522
274.15,56,0.0,0.0,0.0,1.0,0.0
17.86,407,1.0,0.0,0.0,0.0,0.0466666666667
10.0,9,0.0,0.0,0.0,1.0,0.0172359266287
90.0,4,0.0,1.0,0.0,0.0,0.0240760923412
1.05,24,0.0,0.0,0.0,1.0,0.062404870624
1.0,6,0.0,0.0,0.0,1.0,0.0438871473354
1.0,6,0.0,0.0,0.0,1.0,0.0
0.01,11,0.0,0.0,0.0,1.0,0.0132492113565
0.01,6,0.0,0.0,0.0,1.0,0.0246470983643
44.95,80,0.0,0.0,0.0,1.0,0.0199203187251
1.0,328,0.0,0.0,0.0,1.0,0.0252442996743
50.0,21,0.0,0.0,0.0,1.0,0.0172359266287
250.0,348,0.0,0.0,0.0,1.0,0.0252763094666
1.0,7,0.0,1.0,0.0,0.0,0.0132492113565
20.0,4,0.0,0.0,0.0,1.0,0.0715048025614
5.0,0,0.0,0.0,0.0,1.0,0.0266931055522
5.0,0,0.0,0.0,0.0,1.0,0.0241172898412
100.0,4,0.0,0.0,0.0,1.0,0.0252763094666
20.0,9,0.0,0.0,0.0,1.0,0.09375
